school_id,teach_id,child_id,lit_pretest,math_pretest,lit_posttest,math_posttest,ses,female,black,hisp,asian,nohsdip,ba,maprofdeg,nonenghome,pct_frpl,private,fullday
0737,0737T01,0737016C,36.41,22.13,40.24,32.26,0.88,1,0,0,0,0,1,0,0,7.94,1,0
0808,0808T09,0808021C,32.53,23.62,44.24,25.76,-0.06,0,0,0,0,0,0,0,0,13.45,0,1
0265,0265T02,0265011C,35.73,39.33,40.86,42.34,0.59,1,0,0,0,0,1,0,0,,0,0
0288,0288T02,0288019C,35.12,21.83,42.21,30.67,0.6,0,0,0,0,0,1,0,0,,1,0
3048,3048T03,3048004C,50.47,36.76,68.56,40.46,1.98,0,0,0,1,0,0,1,0,3.44,0,0
0362,0362T01,0362019C,29.75,29.85,35.04,31.46,1.04,0,0,0,0,0,0,0,0,13.68,0,1
3047,3047T01,3047002C,31.45,19.61,34.43,29.83,-0.6,1,0,0,0,0,0,0,0,,0,0
1054,1054T04,1054010C,,,70.9679,43.6162,0.07,1,0,0,1,0,0,0,1,36.01,0,0
0652,0652T02,0652014C,29.32,20.85,42.63,32.14,0.62,0,0,0,0,0,1,0,0,14.78,0,1
0646,0646T04,0646018C,40.9,37.05,60.04,48.56,0.31,1,0,0,0,0,1,0,0,7.37,0,1
0391,0391T02,0391011C,39.44,23.78,43.24,26.68,0.53,1,1,0,0,0,0,0,0,,1,1
3056,3056T02,3056012C,25.96,15.4,35.66,25.3,,0,1,0,0,,,,0,,0,1
0407,0407T02,0407014C,31.93,23.82,49.24,33.2,0.14,0,0,0,0,0,1,0,0,0,1,
1056,1056T01,1056006C,32.62,21.48,41.36,29.54,1.05,0,0,0,0,0,0,1,0,5.54,1,1
0169,0169T01,0169005C,24.27,19.2,34.63,31.21,-0.66,1,0,1,0,0,0,0,0,,0,1
1096,1096T01,1096022C,,13.27,29.17,16.17,-0.99,1,0,1,0,1,0,0,1,71.97,0,0
1111,1111T04,1111011C,30.07,21.68,45.03,28.51,-0.32,0,0,0,1,0,0,0,0,,0,0
0769,0769T03,0769012C,27.15,20.75,38.69,25.27,,1,0,0,0,,,,0,,0,0
1148,1148T01,1148021C,32.7,32.07,44.9,42.42,0.52,0,0,1,0,0,0,0,0,,1,0
0945,0945T02,0945022C,49.21,28.58,52.49,40,1.23,1,0,0,0,0,1,0,0,0,1,0
0713,0713T01,0713021C,38.29,29.4,52.38,43.19,0.73,1,0,0,0,0,0,0,0,,1,1
0621,0621T02,0621001C,,,44.62,20.95,-0.7,0,0,0,1,0,0,0,,19.88,0,1
2114,2114T04,2114013C,31.8,27.86,46.74,40.38,0.77,1,0,0,0,0,1,0,0,,0,0
1224,1224T07,1224022C,23.12,12.22,28.99,18.1,-0.46,1,0,1,0,0,0,0,0,46.51,0,0
0867,0867T02,0867019C,34.69,28.15,48.18,46.63,-0.57,1,1,0,0,0,0,0,0,52.32,0,1
2001,2001T03,2001017C,50.1,39.55,92.72,65.57,-0.35,0,0,0,0,0,0,0,0,3.93,1,1
0859,0859T07,0859015C,25.51,19.2,28.69,22.15,-1.14,0,0,0,0,1,0,0,0,29.47,0,1
3028,3028T01,3028016C,49.66,28.76,96.53,41.33,1.5,1,0,0,0,0,0,1,0,.62,0,0
0060,0060T01,0060001C,28.86,23.12,32.14,25.08,-0.13,0,0,0,0,0,0,0,0,,1,1
3077,3077T01,3077024C,40.19,50.25,53.61,65.83,0.71,0,0,0,0,0,1,0,0,,0,0
0330,0330T03,0330003C,24.3,13.07,28.52431,15.95353,-0.23,1,0,0,0,0,0,0,0,17.16,0,
0022,0022T03,0022014C,32.25,20.98,47.73,25.79,-0.12,0,0,0,0,0,0,0,0,16.29,0,0
0660,0660T02,0660003C,31.84,17.53,39.2,30.96,0.91,1,1,0,0,0,0,0,0,,1,1
0907,0907T02,0907007C,44.87,36.84,61.5,52.49,-0.19,0,1,0,0,0,0,0,0,37.28,0,1
3027,3027T02,3027013C,23.95,16.42,25.7,24,-0.6,1,0,1,0,0,0,0,0,15.53,0,0
0245,0245T01,0245003C,35.33,29.57,44.57,37.78,-0.09,1,0,0,0,0,0,0,0,12.91,0,0
0481,0481T01,0481011C,33.55,28.57,48.82,46.68,-0.12,1,0,0,0,0,0,0,0,26.53,0,1
1279,1279T04,1279005C,38.31,27.24,56.47,34.56,-0.19,0,0,0,1,0,0,0,0,30.59,0,1
0229,0229T01,0229016C,29.55,28.31,46.11,42.32,-0.44,0,0,0,0,0,0,0,0,24.58,0,0
0420,0420T01,0420009C,29.4,21.8,28.97,27.44,1.28,1,0,0,0,0,1,0,1,0,1,0
0231,0231T02,0231021C,38.42,17.98,51.28,26.29,-0.03,0,1,0,0,0,0,0,0,45.45,0,0
0131,0131T04,0131005C,39.78,27.39,38.83,32.3,0.48,0,0,1,0,0,0,0,0,,0,0
1125,1125T10,1125020C,,17.98,43.89356,24.55,-0.52,0,0,1,0,0,0,0,1,,0,
1238,1238T06,1238010C,31.19,21.48,42.39,33.84,-0.37,0,0,0,1,0,0,0,1,81.83,0,0
1238,1238T01,1238005C,32.89,24.22,44.65,34.67,,1,0,0,1,,,,1,81.83,0,0
0179,0179T01,0179007C,48.51,35.93,57.46,35.69,0.95,0,0,0,0,0,1,0,0,0,1,1
1099,1099T02,1099023C,26.4,14.9,28.34,21.82,-1.26,1,0,1,0,1,0,0,1,,0,1
0333,0333T01,0333023C,35.58,21.75,47.44,27.08,-0.06,1,1,0,0,0,0,0,0,16.59,0,
0122,0122T01,0122016C,39.28,29.57,51.76,40.07,0.74,1,0,0,0,0,1,0,0,0,1,0
0810,0810T01,0810007C,29.77,20,42.23,29.35,-0.12,1,1,0,0,0,0,0,0,,0,1
1155,1155T03,1155015C,,15.39,22.7389,23.36,-0.7,1,0,1,0,0,0,0,1,87.05,0,
0944,0944T04,0944021C,30.32,26.97,53.91,44.1,0.28,0,0,0,0,0,1,0,0,0,1,0
0377,0377T02,0377017C,40.54,29.17,49.39,56.72,-0.43,0,0,0,0,0,0,0,0,13.82,0,1
0511,0511T01,0511024C,30.89,20.87,42.62,36.77,1.26,0,0,0,0,0,0,0,0,,0,1
0920,0920T07,0920004C,33.45,25.58,49.64,43.4,0.69,1,0,0,1,0,1,0,0,71.11,0,1
0621,0621T04,0621014C,43.12,31.31,50.99,33.51,-0.47,1,0,0,0,0,0,0,0,19.88,0,1
0425,0425T01,0425014C,42.7,29.03,47.49,40.57,0.28,1,0,0,0,0,0,0,0,.49,1,0
1157,1157T06,1157017C,,,35.45,27.42,-0.1,0,0,0,0,0,0,0,,93,0,1
1222,1222T05,1222019C,39.98,21.23,48.73,34.62,0.68,1,0,0,0,0,0,0,0,.26,0,0
0461,0461T01,0461009C,34.31,25.2,45.91,33.32,-0.15,0,0,0,0,0,0,0,0,18.36,0,1
0909,0909T01,0909014C,38.08,20.79,43.72,39.94,,1,0,1,0,,,,0,54.03,0,1
0862,0862T01,0862009C,33.47,28.2,37.37,31.43,-0.02,0,0,0,0,0,0,0,0,,0,1
0016,0016T01,0016008C,24.02,12.72,25.88,15.21,-0.75,0,0,0,0,0,0,0,0,42.11,0,0
3030,3030T02,3030020C,41.25,48.11,49.14,63.15,0.69,1,0,0,0,0,0,1,0,25.68,0,0
0812,0812T03,0812002C,32.86,20.53,45.1,36.93,0.77,1,0,0,0,0,1,0,0,0,1,1
1276,1276T02,1276010C,30.72,25.13,43.85,30.32,-0.39,0,0,0,1,0,0,0,0,26.91,0,1
0615,0615T01,0615007C,45.57,20.78,61.6,30.62,0.95,1,0,0,0,0,1,0,0,0,1,0
0034,0034T01,0034014C,,,41.09,26.52,0.36,0,1,0,0,0,0,0,,32,0,1
1157,1157T07,1157002C,,,63.64,42.17,-0.5,1,0,0,1,0,0,0,,93,0,1
0475,0475T01,0475001C,45.1,36.93,64.72,40.83,0.74,1,0,0,0,0,1,0,0,2.42,1,0
2116,2116T01,2116002C,23.05,18.57,33.87,25.65,0.17,0,1,0,0,0,0,0,0,47.16,0,1
0429,0429T01,0429010C,30.28,35.51,48,41.43,-0.54,1,0,0,0,0,0,0,0,.87,1,0
0523,0523T04,0523012C,34.72,27.31,42.03,59.84,1.45,0,0,0,0,0,1,0,0,25.32,0,1
2001,2001T02,2001010C,34.74,30.7,47.74,38.89,0.16,0,0,0,0,0,0,0,0,3.93,1,1
0776,0776T05,0776019C,23.55,19.06,40.24,28.27,,1,0,0,0,,,,0,,0,1
0212,0212T01,0212013C,32.49,21.41,41.02,26.52,-0.19,1,0,0,0,0,0,0,0,0,1,1
0623,0623T01,0623019C,28.65,29.82,32.33,43.3,-0.17,0,0,0,0,0,0,0,0,56.64,0,1
0708,0708T02,0708021C,32.25,18.03,42.11,36.29,-0.26,1,0,1,0,0,0,0,1,60.28,0,1
3007,3007T02,3007009C,33.66,26.42,36.57,28.36,0.52,1,0,0,0,0,0,0,0,,0,1
0549,0549T02,0549014C,41.48,32.52,66.07,38.11,0.22,0,0,0,0,0,0,0,0,5.63,1,1
2133,2133T02,2133005C,25.83,21.54,35.36,38.03,0.19,1,1,0,0,0,0,0,0,,1,1
0360,0360T01,0360014C,86.3,53.86,94.5,94.14,1.17,0,0,0,0,0,0,1,0,13.61,0,1
0833,0833T02,0833013C,25.42,12.27,32.86,20.62,,1,0,0,0,,,,0,41.02,0,1
0600,0600T02,0600007C,23.91,11.83,30.71,21.67,-0.21,1,0,0,0,0,0,0,0,58.07,0,1
3027,3027T02,3027021C,31.98,30.97,51.97,41.14,0.25,0,0,0,0,0,1,0,0,15.53,0,0
3012,3012T02,3012001C,33,31.37,43.69,35.11,1.27,0,0,0,0,0,1,0,0,,0,0
1049,1049T01,1049013C,37.8,27.42,42.81,35.13,-0.1,1,0,0,0,0,0,0,0,7,0,0
0105,0105T03,0105016C,,,77.35262,50.84721,,0,0,0,0,,,,,31.52,0,
0265,0265T02,0265013C,30.95,20.15,36.42,33.88,0.84,0,0,0,0,0,1,0,0,,0,0
0189,0189T02,0189018C,37.52,26.01,39.13,37.55,0.17,0,0,0,0,0,0,0,0,,1,1
0833,0833T01,0833007C,24.11,16.27,40.35,24.92,-0.16,0,0,0,0,0,0,0,0,41.02,0,1
0360,0360T04,0360018C,38.38,36,48.33,59.57,1.16,0,0,0,0,0,0,1,0,13.61,0,1
0183,0183T01,0183018C,36.36,29.18,50.22,55.57,1.25,0,1,0,0,0,1,0,0,,1,0
0819,0819T02,0819006C,24.89,12.43,26.74,18.82,-0.5,0,1,0,0,0,0,0,0,58.27,0,1
3006,3006T02,3006013C,33.04,21.16,43.64,28.33,-0.27,1,0,0,0,0,0,0,0,,0,0
3115,3115T01,3115022C,38.36,28.98,42.5,35.36,0.25,1,0,1,0,0,0,0,1,14.29,0,0
3036,3036T01,3036005C,,,33,27.38,0.78,1,0,0,0,0,0,1,0,,0,1
0779,0779T01,0779004C,25.65,15.34,29.14,22.24,-0.78,1,0,0,0,0,0,0,0,,0,1
0932,0932T02,0932002C,42.03,31.44,47.5,39.35,1.71,1,0,0,1,0,0,1,0,5.39,0,
0055,0055T05,0055020C,35.09,37.07,46.92,65.12,0.02,1,0,0,0,0,0,0,0,4.73,0,0
0038,0038T04,0038013C,34.76,24.13,37.43,32.26,,0,0,0,0,,,,0,,0,1
0686,0686T01,0686010C,30.79,17.39,39.85,24.75,0.41,0,1,0,0,0,0,0,0,81.2,0,1
0615,0615T02,0615011C,47.75,32.79,56.59,39.61,0.64,1,0,0,0,0,1,0,0,0,1,0
2121,2121T02,2121026C,38.46,35.03,42.6,40.01,0.11,1,1,0,0,0,1,0,0,23.28,0,1
2119,2119T01,2119011C,33.77,33.22,42.52,42.11,-0.27,0,0,0,0,0,0,0,0,32.99,0,1
1241,1241T01,1241017C,24.26,15.3,25.02,28.66,0.46,0,0,0,0,0,0,0,0,0,1,1
0996,0996T01,0996024C,,,23.31,13.65,-1.33,1,0,1,0,1,0,0,,,0,0
0134,0134T02,0134006C,33.38,27.48,43.37,33.38,0.78,1,0,0,0,0,1,0,0,4.04,0,0
0202,0202T01,0202009C,35.37,32.01,52.16,42.17,1.09,1,0,0,0,0,0,1,0,,1,0
0029,0029T02,0029022C,25.03,14.78,28.69,18.85,-0.07,0,0,0,0,0,0,0,0,21.48,0,0
0240,0240T04,0240024C,24.71,19.76,32.32,24.74,-0.73,0,1,0,0,0,0,0,0,,0,
0383,0383T01,0383010C,32.84,33.42,39.05,45.63,0.55,1,0,0,0,0,1,0,0,15.63,0,0
0774,0774T01,0774006C,23.42,13.2,26.34,13.5,-1.02,0,1,0,0,1,0,0,0,,0,1
0393,0393T02,0393024C,28.96,23.3,40.11,40.71,-0.91,0,0,1,0,1,0,0,1,51.04,0,1
1215,1215T02,1215003C,,,46.36199,48.03572,-0.22,0,0,0,1,0,0,0,,79.52,0,
0311,0311T02,0311006C,23.51,18.1,23.87913,28.8179,-0.02,1,0,0,1,0,1,0,0,47.22,0,0
0334,0334T02,0334003C,43.74,30.58,52.67,43.98,-0.1,0,0,0,0,0,0,0,0,0,0,
0429,0429T01,0429002C,30.56,30.01,48.8,49.85,-0.03,0,0,0,0,0,0,0,0,.87,1,0
1082,1082T01,1082004C,51.74,33.62,66.05,41.55,0.35,1,0,1,0,0,1,0,0,4.63,0,0
1026,1026T03,1026011C,34.63,19.04,37.18,24.02,,0,0,0,0,,,,0,45.63,0,0
1098,1098T04,1098016C,,17.21,43.61291,17.82,-1.19,0,0,1,0,1,0,0,1,82.51,0,0
0379,0379T01,0379023C,44.58,32.46,50.06,42.82,-0.2,1,0,0,0,0,0,0,0,8.06,1,0
3103,3103T02,3103003C,34.1,24.14,47.44,36.84,-0.12,0,0,0,0,0,0,0,0,,0,1
0746,0746T01,0746002C,33.63,25.13,54.54,34.42,-0.04,1,0,0,0,0,0,0,0,,0,1
1273,1273T02,1273024C,34.6,25.88,40.41,29.98,0.36,0,0,0,0,0,0,0,0,63.02,0,1
0394,0394T01,0394020C,,24.21,26.47,30.93,-0.79,1,0,1,0,0,0,0,1,,0,0
0838,0838T10,0838020C,40.83,28.72,46.94,46.5,1.39,1,0,0,0,0,0,1,0,,0,1
0387,0387T03,0387022C,,13.52,44.5513,18.53,-0.66,1,0,1,0,0,0,0,1,29.7,0,
1223,1223T03,1223012C,24.35,18.93,45.73,34.27,-0.83,0,0,1,0,0,0,0,0,67.36,0,0
0593,0593T02,0593020C,50.57,34.04,89.75,62.43,1.66,1,0,0,0,0,0,1,0,28.11,0,1
1085,1085T01,1085013C,31.89,20.26,41.94,28.07,0.45,0,0,0,0,0,1,0,0,15.12,0,1
0532,0532T02,0532023C,48.61,61.98,50.52,65.29,0.23,1,0,0,0,0,1,0,0,7.46,0,0
0086,0086T05,0086022C,44.71,32.54,54.13,37.31,0.57,1,0,0,0,0,1,0,0,,0,1
1012,1012T01,1012001C,26.68,19.23,46.2,29.37,-0.8,0,0,1,0,0,0,0,0,21.61,0,0
0045,0045T01,0045020C,48.82,44.87,55.31,55.19,0.97,0,0,0,0,0,1,0,0,4.05,0,0
0555,0555T01,0555009C,39.74,28.67,54.3,36.84,0.46,0,0,0,0,0,1,0,0,1.08,0,0
1239,1239T01,1239019C,48.39,38.04,52.79,48.33,0.29,0,0,1,0,0,1,0,0,,1,1
0737,0737T02,0737003C,27.57,18.63,34.08,21.6,0.82,0,0,0,0,0,1,0,0,7.94,1,0
0666,0666T01,0666004C,32.69,26.03,49.17,28.23,0.36,1,0,0,0,0,1,0,0,14.59,0,1
3025,3025T01,3025023C,29.43,18.71,40.66,23.74,1.09,1,0,0,0,0,1,0,0,,0,1
0015,0015T01,0015016C,24.82,15.98,28.09,21.8,-0.87,0,0,0,0,0,0,0,0,52.38,0,0
1147,1147T03,1147008C,32.37,35.61,52.51,44.01,-0.06,0,0,0,0,0,0,0,0,,0,0
0164,0164T02,0164009C,31.16,25.56,35.34,20.6,,1,1,0,0,,,,0,,0,1
0546,0546T03,0546002C,36.14,23.23,43.67,24.32,0.47,0,0,0,1,0,0,0,1,31.91,0,0
0258,0258T08,0258017C,51.35,30.93,52.33,43.85,-0.31,0,0,0,0,0,0,0,0,10.34,0,0
0470,0470T01,0470010C,34.33,19.04,46.91,33.94,0.21,1,0,0,0,0,1,0,0,,1,1
1224,1224T03,1224010C,24.02,14.91,41.2,21.15,0.23,0,0,1,0,0,0,0,0,46.51,0,0
0056,0056T01,0056008C,,,60.98,22.65,-0.04,0,0,0,0,0,0,0,,,0,0
2116,2116T01,2116025C,25.72,19.04,34.45,24.46,,1,0,0,0,,,,0,47.16,0,1
3084,3084T02,3084015C,30.42,24.02,47.49,25.72,0.48,0,0,0,0,0,1,0,0,,0,0
1228,1228T01,1228007C,33.48,34.66,50.39,47.47,0.6,0,0,0,1,0,1,0,0,11.44,0,0
0623,0623T01,0623021C,23.77,24.62,33.82,27.23,-0.18,1,0,0,0,0,1,0,0,56.64,0,1
1273,1273T01,1273017C,41.31,27.24,76.23,32.41,0.77,0,0,0,1,0,1,0,0,63.02,0,1
0442,0442T03,0442007C,61.29,34.79,68.94,46.47,0.85,0,0,0,0,0,1,0,0,8.83,0,0
1084,1084T04,1084022C,,17.47,45.14221,23.53,-1.03,0,0,1,0,1,0,0,1,87.42,0,0
3030,3030T02,3030024C,38.17,27.39,60.07,46.07,0.3,1,0,1,0,0,0,0,0,25.68,0,0
3108,3108T01,3108024C,33.53,18.97,39.07,29.25,-0.2,0,0,0,0,0,0,0,0,44.09,0,1
1245,1245T03,1245007C,35.7,35.46,44.09,49.37,-0.3,0,0,1,0,0,0,0,0,5.45,0,0
1111,1111T01,1111015C,28.15,23.38,42.97,28.6,0.31,1,0,0,0,0,1,0,0,,0,0
0175,0175T01,0175014C,34.45,34.82,50.77,45.45,-0.58,1,0,0,0,0,0,0,0,0,1,0
0131,0131T04,0131006C,46.82,39.89,48.58,40.4,1.18,0,0,0,0,0,1,0,0,,0,0
0215,0215T01,0215002C,24.53,16.4,41.34,29.92,-0.48,1,0,0,0,0,0,0,0,0,0,0
0572,0572T01,0572002C,39.35,37.17,50.73,61.13,0.97,0,0,0,0,0,1,0,0,5.19,0,0
0884,0884T01,0884005C,28.39,15.28,33.22,26.23,1.38,0,0,0,0,0,0,1,0,25.13,0,1
3015,3015T02,3015009C,31.63,20.84,37.61,22.66,-0.21,0,0,1,0,0,0,0,0,,0,0
0122,0122T01,0122014C,37.89,28.58,45.59,33.34,0.43,1,0,0,0,0,0,0,0,0,1,0
0766,0766T02,0766020C,21.51,10.51,27.49,13.6,-0.69,0,1,0,0,0,0,0,0,93,0,1
0626,0626T02,0626022C,31.43,18.97,47.08,32.44,0.21,0,0,0,0,0,0,0,0,0,1,1
0069,0069T02,0069010C,24.58,18.11,44.22,35.19,-0.36,0,0,1,0,0,0,0,0,26.92,1,0
3082,3082T01,3082023C,44.12,26.12,61.77,49.54,-0.55,1,0,0,0,0,0,0,0,36.43,0,1
0170,0170T03,0170017C,36.66,21.41,48.32,42.08,-0.52,1,0,1,0,0,0,0,0,,0,1
0394,0394T02,0394007C,26.68,16.22,41.94,34.14,-1.07,1,0,1,0,1,0,0,1,,0,0
1041,1041T05,1041018C,28.95,22.74,36.59,31.49,-4.47,0,0,1,0,1,0,0,0,89.37,0,1
0075,0075T03,0075010C,35.32,26.8,45.8,34.01,-0.15,1,0,0,0,0,0,0,0,,0,1
3016,3016T03,3016002C,35.25,27.74,41.92,30.44,-0.14,0,0,0,0,0,0,0,0,93,0,0
0903,0903T03,0903012C,40.76,47.53,50.02,48.83,1.83,1,0,0,0,0,0,1,0,2.71,0,0
0404,0404T01,0404021C,32.62,25.07,43.3,38.54,1.13,1,0,0,0,0,0,1,0,0,1,0
0748,0748T01,0748012C,34.01,38.45,48.07,44.21,0.95,0,0,0,0,0,0,1,0,23.81,0,0
0453,0453T03,0453020C,29.79,21.36,44.68,38.37,0.72,0,0,0,0,0,0,1,0,16.67,0,1
0678,0678T06,0678002C,30.71,24.5,45.99,31.1,0.25,1,0,0,1,0,0,0,0,26.14,0,1
0394,0394T01,0394021C,,25,28.27966,25.03,-1.17,0,0,1,0,1,0,0,1,,0,0
0862,0862T05,0862006C,32.57,24.73,35.81,36.56,-0.95,0,0,0,1,1,0,0,1,,0,
0445,0445T03,0445010C,34.24,26.92,46.57,35.4,-0.32,0,0,0,0,0,0,0,0,,0,0
0764,0764T01,0764002C,28.97,17.27,64.44,32.1,-0.66,1,1,0,0,0,0,0,0,93,0,1
0618,0618T01,0618004C,42.42,27.87,57.56,38.69,0.63,0,0,0,0,0,1,0,0,0,1,1
0777,0777T03,0777010C,31.78,16.8,33.33,28.81,0.22,0,0,0,0,0,0,0,0,26.67,0,1
1017,1017T01,1017001C,39.25,27.34,51.97,43.59,1.14,1,0,0,0,0,1,0,0,,0,1
0011,0011T01,0011001C,39.77,28.5,41.84,35.13,-0.22,1,0,0,0,0,0,0,0,17.21,0,0
1040,1040T01,1040006C,28.84,32.79,45.99,41.13,0.62,0,0,0,0,0,1,0,0,0,1,1
0614,0614T03,0614011C,47.48,40.79,87.44,56.66,0.76,1,0,0,0,0,1,0,0,44.96,0,1
1006,1006T02,1006005C,45.01,30.83,46.42,42.07,1.24,0,0,0,0,0,0,1,0,2.66,1,1
0296,0296T02,0296013C,32.85,17.07,36.66,23.6,-0.1,1,0,0,0,0,0,0,0,,0,0
0922,0922T02,0922008C,,29.05,53.40529,46.97,-0.99,0,0,1,0,1,0,0,1,,0,1
1209,1209T02,1209022C,33.98,26.88,45.56,35.62,0.79,1,0,1,0,0,1,0,0,,1,1
0852,0852T02,0852017C,23.85,20.44,35.49,22.46,-0.13,0,0,1,0,0,0,0,0,10.16,1,1
0362,0362T01,0362004C,46.7,41.56,57.65,83.03,0.13,0,0,0,0,0,1,0,0,13.68,0,1
0170,0170T01,0170015C,27.79,15.24,36.06,22.04,-0.1,0,1,0,0,0,0,0,0,,0,1
0804,0804T01,0804003C,25.98,25.64,56.76,36.23,-0.58,0,1,0,0,0,0,0,0,55.46,0,1
0105,0105T03,0105020C,,,,,,,,,,,,,,31.52,0,
0194,0194T03,0194017C,29.22,21.35,40.05,25.84,0.26,0,0,0,0,0,0,0,0,59.18,0,0
2120,2120T03,2120011C,29.57,23.88,39.82,30.13,-0.63,0,0,0,0,0,0,0,0,20.48,0,1
1163,1163T02,1163010C,35.01,25.43,41,25.15,0.65,0,0,0,1,0,1,0,1,,1,1
1071,1071T02,1071016C,34.24,29.26,46.39,43.46,0.2,0,0,0,0,0,0,0,0,9.16,0,0
0995,0995T01,0995008C,34.25,25.32,55.17,35.37,-0.59,0,0,0,0,0,0,0,0,,0,1
0817,0817T01,0817006C,27.96,16.05,32.46,24.32,-0.34,0,1,0,0,0,0,0,0,40.08,0,1
0113,0113T01,0113019C,,19.98,39.93,26.51,-0.68,1,0,1,0,1,0,0,1,,1,1
0815,0815T04,0815018C,26.6,17.21,27.72,21.14,-0.99,1,0,0,0,1,0,0,0,37.46,0,1
1247,1247T01,1247014C,32.56,18.14,38.85,28.3,-0.45,0,0,1,0,0,0,0,1,,0,0
0752,0752T05,0752013C,37.96,27.19,43.07,34.57,-0.09,1,0,0,0,0,0,0,0,2.87,0,1
0941,0941T03,0941013C,26.71,13.22,39.13,26.11,-0.62,0,0,1,0,0,0,0,0,38.39,0,1
0696,0696T03,0696011C,32.8,22.17,44.59,27.09,-0.41,0,1,0,0,0,0,0,0,,0,1
0085,0085T02,0085003C,50.85,49.3,63.48,64.62,-0.02,0,0,0,0,0,0,0,0,,1,
0639,0639T01,0639024C,36.05,25.96,52.66,39.69,0.63,1,0,0,0,0,0,0,0,10.25,0,1
0706,0706T03,0706013C,,20.6,48.98,42.48,-0.48,0,0,1,0,0,0,0,1,8.91,0,1
0314,0314T01,0314012C,30.58,23.46,41.71,30.39,0.42,1,0,1,0,0,0,0,0,0,1,0
1039,1039T02,1039001C,23.41,19.55,38.12,31.03,-0.48,0,0,1,0,0,0,0,0,70.35,0,1
0643,0643T04,0643021C,46.21,41.33,63.39,59.79,0.73,0,0,0,0,0,1,0,0,,1,1
0319,0319T03,0319023C,,,31.21,26.45,-0.27,0,0,0,0,0,0,0,,,0,0
0055,0055T03,0055011C,33.91,22.93,38.41,30.84,-0.72,1,0,0,0,0,0,0,0,4.73,0,0
0187,0187T02,0187003C,34.6,22.12,46.16,27.32,0.24,0,0,1,0,0,0,0,0,27.21,0,1
0671,0671T01,0671012C,25.38,17.55,28.36,18.67,-0.59,0,0,0,0,1,0,0,0,0,1,1
0858,0858T02,0858006C,30.88,20.21,33.67,26.94,-0.81,0,0,0,0,1,0,0,0,61.07,0,1
1179,1179T07,1179017C,,16.07,53.63503,27.19,-1.1,1,0,1,0,1,0,0,1,,0,0
1194,1194T02,1194001C,36.69,23.61,50.75,33.06,0.26,0,0,0,1,0,0,1,0,17.96,0,0
0467,0467T01,0467004C,29.3,19,43.33,27.89,-0.63,1,0,0,0,0,0,0,0,28.82,0,1
3115,3115T01,3115016C,32.73,38.14,50.6,40.9,-0.29,0,0,0,0,0,0,0,0,14.29,0,0
0174,0174T02,0174007C,29.18,18.55,40.39,31.19,-1.23,1,1,0,0,1,0,0,0,,0,1
0687,0687T04,0687017C,38.56,32.62,49.17,45.06,1.2,0,0,0,0,0,0,1,0,2.88,0,1
0187,0187T02,0187011C,42.6,28.75,61.52,31.77,0.77,1,0,0,0,0,0,1,0,27.21,0,1
0855,0855T01,0855019C,64.23,55.5,75.27,73.05,-0.32,0,0,0,0,0,0,0,0,20.34,0,1
1231,1231T04,1231009C,25.1,16.22,27,19.39,0.13,1,0,1,0,0,0,0,0,4.17,0,0
0581,0581T04,0581019C,,,31.76946,25.14,,1,0,1,0,,,,,,0,0
0983,0983T02,0983010C,39.68,36.03,51.65,60.36,-0.37,0,0,0,0,0,0,0,0,9.05,1,0
1040,1040T01,1040001C,28.22,19.19,40,28.48,0.2,1,0,0,0,0,1,0,0,0,1,1
0848,0848T02,0848007C,31.54,24.24,33.88,28.6,-1.03,0,1,0,0,1,0,0,0,78.87,0,1
0195,0195T01,0195012C,33.71,26.11,47.53,32.44,-0.17,1,1,0,0,0,0,0,0,,0,1
1033,1033T04,1033013C,,24.4,52.03496,40.46,-0.84,1,0,1,0,0,0,0,1,93,0,
0014,0014T01,0014001C,30.86,21.31,46.95,45.74,-0.27,0,0,0,0,0,0,0,0,40.51,0,0
0066,0066T02,0066018C,30.24,22.64,34.25,30.32,0.5,1,0,0,0,0,1,0,0,16.13,0,0
0213,0213T01,0213003C,40.85,26.93,50.7,32.3,1.08,1,0,0,0,0,0,1,0,12.89,0,0
0326,0326T02,0326002C,24.66,14.45,29.74,22.34,0.44,0,0,0,0,0,1,0,0,1.25,0,0
0735,0735T03,0735020C,27.35,18.37,40.31,29.01,-1,1,1,0,0,0,0,0,0,72,0,1
1194,1194T02,1194003C,,,51.41,51.2,-0.49,0,0,0,1,0,0,0,,17.96,0,0
0196,0196T01,0196021C,26.45,31.21,47.45,49.46,1.23,0,0,0,0,0,0,1,0,6.77,1,1
2092,2092T01,2092002C,36.25,25.29,46,38.96,-0.08,1,0,0,0,0,0,0,0,,1,1
1002,1002T01,1002003C,38.24,22.59,44.63,37.74,-0.28,1,0,0,0,0,0,0,0,,0,0
0131,0131T04,0131007C,51.04,43.38,50.66,39.35,-0.78,0,0,0,0,0,0,0,0,,0,0
0022,0022T03,0022016C,32.75,21.98,39.82,26.1,0.3,1,0,0,0,0,1,0,0,16.29,0,0
1087,1087T05,1087009C,25.3,13.32,39.55,27.74,-0.23,0,0,1,0,0,0,0,0,93,0,0
1154,1154T03,1154024C,21.89,10.98,27.98,21.07,-0.82,0,0,1,0,0,0,0,0,,0,0
0606,0606T01,0606013C,48.37,49.7,51.07,69.22,2.52,1,0,0,0,0,0,1,0,,0,1
